transaction_id,processing_date,gross_amount,operator_fee,net_amount
TX_202606_00405,2026-06-05 16:52:28,1078.61,21.57,1057.04
TX_202606_00406,2026-06-01 00:23:57,104.81,2.1,102.71
TX_202606_00407,2026-06-04 01:48:16,674.88,13.5,661.38
TX_202606_00408,2026-06-04 22:33:27,1077.25,21.55,1055.7
TX_202606_00409,2026-06-01 03:57:40,185.17,3.7,181.47
TX_202606_00410,2026-06-04 14:15:45,1223.9,24.48,1199.42
TX_202606_00411,2026-06-03 04:59:25,78.88,1.58,77.3
TX_202606_00412,2026-06-04 10:54:15,323.97,6.48,317.49
TX_202606_00413,2026-06-05 19:09:36,1140.76,22.82,1117.94
TX_202606_00414,2026-06-03 12:25:00,137.95,2.76,135.19
TX_202606_00415,2026-06-01 15:28:56,674.51,13.49,661.02
TX_202606_00416,2026-06-02 15:53:59,1083.76,21.68,1062.08
TX_202606_00417,2026-06-03 22:29:44,1120.71,22.41,1098.3
TX_202606_00418,2026-06-04 22:04:24,317.35,6.35,311.0
TX_202606_00419,2026-06-03 17:16:15,788.4,15.77,772.63
TX_202606_00420,2026-06-01 13:12:27,1436.42,28.73,1407.69
TX_202606_00421,2026-06-02 05:49:42,484.87,9.7,475.17
TX_202606_00422,2026-06-05 09:40:43,434.78,8.7,426.08
TX_202606_00423,2026-06-03 02:31:34,437.82,8.76,429.06
TX_202606_00424,2026-06-01 13:24:53,287.5,5.75,281.75
TX_202606_00425,2026-06-04 00:23:32,1117.64,22.35,1095.29
TX_202606_00426,2026-06-01 08:54:34,1492.93,29.86,1463.07
TX_202606_00428,2026-06-04 07:33:23,190.36,3.81,186.55
TX_202606_00429,2026-06-03 01:12:03,666.21,13.32,652.89
TX_202606_00430,2026-06-03 04:57:16,475.15,9.5,465.65
TX_202606_00431,2026-06-04 02:36:40,288.68,7.22,281.46
TX_202606_00432,2026-06-02 11:55:35,765.27,15.31,749.96
TX_202606_00433,2026-06-01 04:54:34,1332.5,26.65,1305.85
TX_202606_00434,2026-06-05 22:01:46,1320.41,26.41,1294.0
TX_202606_00435,2026-06-04 13:49:04,521.83,10.44,511.39
TX_202606_00436,2026-06-03 12:08:28,1148.79,22.98,1125.81
TX_202606_00437,2026-06-02 08:12:54,1380.32,27.61,1352.71
TX_202606_00438,2026-06-02 09:50:15,612.68,12.25,600.43
TX_202606_00439,2026-06-04 17:44:15,1350.76,27.02,1323.74
TX_202606_00440,2026-06-02 02:51:51,1223.85,24.48,1199.37
TX_202606_00441,2026-06-01 05:05:46,676.34,13.53,662.81
TX_202606_00442,2026-06-04 12:54:48,1351.12,27.02,1324.1
TX_202606_00443,2026-06-03 04:44:27,1240.28,24.81,1215.47
TX_202606_00444,2026-06-03 08:29:15,749.91,15.0,734.91
TX_202606_00445,2026-06-02 03:04:06,711.69,14.23,697.46
TX_202606_00446,2026-06-05 20:30:57,1282.86,25.66,1257.2
TX_202606_00447,2026-06-02 18:51:09,1360.45,27.21,1333.24
TX_202606_00448,2026-06-03 21:45:01,604.94,12.1,592.84
TX_202606_00449,2026-06-03 15:51:03,1122.91,22.46,1100.45
TX_202606_00450,2026-06-01 19:14:19,1362.7,27.25,1335.45
TX_202606_00451,2026-06-05 00:16:08,425.44,8.51,416.93
TX_202606_00453,2026-06-01 17:33:31,35.9,0.72,35.18
TX_202606_00454,2026-06-01 01:56:16,1259.69,25.19,1234.5
TX_202606_00455,2026-06-03 20:41:47,1101.49,22.03,1079.46
TX_202606_00456,2026-06-02 20:24:28,229.37,4.59,224.78
TX_202606_00457,2026-06-05 23:58:15,1107.95,22.16,1085.79
TX_202606_00458,2026-06-04 22:21:20,1091.16,21.82,1069.34
TX_202606_00459,2026-06-02 21:02:42,1354.95,27.1,1327.85
TX_202606_00460,2026-06-01 10:21:56,847.84,16.96,830.88
TX_202606_00461,2026-06-03 08:38:13,451.05,9.02,442.03
TX_202606_00462,2026-06-01 22:10:15,978.27,19.57,958.7
TX_202606_00463,2026-06-04 06:14:11,1193.28,23.87,1169.41
TX_202606_00464,2026-06-02 20:56:23,763.58,15.27,748.31
TX_202606_00465,2026-06-03 01:20:24,1028.22,20.56,1007.66
TX_202606_00466,2026-06-04 06:01:52,1413.92,28.28,1385.64
TX_202606_00467,2026-06-04 17:48:04,289.08,5.78,283.3
TX_202606_00468,2026-06-02 22:31:07,916.81,18.34,898.47
TX_202606_00469,2026-06-03 14:15:07,1472.92,29.46,1443.46
TX_202606_00470,2026-06-03 14:37:47,236.57,4.73,231.84
TX_202606_00471,2026-06-01 09:57:36,1462.15,29.24,1432.91
TX_202606_00472,2026-06-03 05:25:41,1483.23,29.66,1453.57
TX_202606_00473,2026-06-01 00:45:12,726.92,14.54,712.38
TX_202606_00474,2026-06-01 16:12:23,1296.48,25.93,1270.55
TX_202606_00475,2026-06-04 09:12:14,228.08,4.56,223.52
TX_202606_00476,2026-06-01 14:33:21,23.81,0.48,23.33
TX_202606_00477,2026-06-05 22:08:20,1127.25,22.55,1104.7
TX_202606_00478,2026-06-01 19:49:54,217.95,4.36,213.59
TX_202606_00479,2026-06-04 10:17:53,785.5,15.71,769.79
TX_202606_00480,2026-06-05 08:28:29,896.44,17.93,878.51
TX_202606_00481,2026-06-03 01:46:07,555.4,11.11,544.29
TX_202606_00482,2026-06-03 12:35:06,823.52,16.47,807.05
TX_202606_00483,2026-06-01 23:25:08,936.89,18.74,918.15
TX_202606_00484,2026-06-01 17:21:51,1157.83,23.16,1134.67
TX_202606_00485,2026-06-03 00:41:30,394.93,7.9,387.03
TX_202606_00486,2026-06-04 17:45:52,417.67,8.35,409.32
TX_202606_00487,2026-06-04 00:30:37,549.54,10.99,538.55
TX_202606_00488,2026-06-04 09:42:37,1204.22,24.08,1180.14
TX_202606_00489,2026-06-04 15:40:54,1425.99,28.52,1397.47
TX_202606_00490,2026-06-05 17:28:44,501.07,10.02,491.05
TX_202606_00491,2026-06-01 23:26:32,855.38,17.11,838.27
TX_202606_00492,2026-06-01 12:28:11,1312.07,26.24,1285.83
TX_202606_00493,2026-06-01 14:32:18,817.7,16.35,801.35
TX_202606_00494,2026-06-04 19:51:09,543.07,10.86,532.21
TX_202606_00495,2026-06-05 16:21:31,743.01,14.86,728.15
TX_202606_00496,2026-06-03 08:34:13,226.99,4.54,222.45
TX_202606_00497,2026-06-03 21:45:49,579.68,11.59,568.09
TX_202606_00498,2026-06-05 00:26:16,654.21,13.08,641.13
TX_202606_00499,2026-06-04 05:05:54,1160.2,23.2,1137.0
TX_202606_00500,2026-06-04 21:26:29,663.79,13.28,650.51
TX_202606_00501,2026-06-01 15:30:56,1429.6,28.59,1401.01
TX_202606_00502,2026-06-04 12:54:22,1029.31,20.59,1008.72
TX_202606_00503,2026-06-02 10:25:48,485.69,9.71,475.98
TX_202606_00504,2026-06-02 15:50:28,150.65,3.01,147.64
TX_202606_00505,2026-06-04 07:13:12,477.32,9.55,467.77
TX_202606_00506,2026-06-04 20:36:12,695.53,13.91,681.62
TX_202606_00507,2026-06-04 16:03:58,1367.46,27.35,1340.11
TX_202606_00508,2026-06-05 13:23:39,1480.37,29.61,1450.76
TX_202606_00509,2026-06-02 09:24:22,368.79,7.38,361.41
TX_202606_00510,2026-06-03 04:43:17,155.7,3.11,152.59
TX_202606_00511,2026-06-03 02:08:32,1477.71,29.55,1448.16
TX_202606_00512,2026-06-03 17:07:46,676.17,13.52,662.65
TX_202606_00513,2026-06-04 14:36:20,392.88,7.86,385.02
TX_202606_00514,2026-06-03 08:20:55,1346.17,26.92,1319.25
TX_202606_00515,2026-06-05 14:16:46,1085.55,21.71,1063.84
TX_202606_00516,2026-06-02 09:53:04,1256.56,25.13,1231.43
TX_202606_00517,2026-06-03 22:02:44,102.39,2.05,100.34
TX_202606_00518,2026-06-03 00:00:33,249.32,4.99,244.33
TX_202606_00519,2026-06-02 19:51:26,1153.09,23.06,1130.03
TX_202606_00520,2026-06-03 21:20:35,694.18,13.88,680.3
TX_202606_00521,2026-06-01 15:28:49,848.64,16.97,831.67
TX_202606_00522,2026-06-02 21:54:15,953.09,19.06,934.03
TX_202606_00523,2026-06-04 13:22:22,329.05,6.58,322.47
TX_202606_00524,2026-06-03 22:26:14,1164.58,23.29,1141.29
TX_202606_00525,2026-06-03 03:19:27,1264.89,25.3,1239.59
TX_202606_00526,2026-06-02 00:57:23,813.72,16.27,797.45
TX_202606_00527,2026-06-05 20:07:03,847.89,16.96,830.93
TX_202606_00528,2026-06-04 23:07:50,579.29,11.59,567.7
TX_202606_00529,2026-06-03 00:12:53,1382.06,27.64,1354.42
TX_202606_00530,2026-06-02 00:01:34,514.94,10.3,504.64
TX_202606_00531,2026-06-03 14:23:50,847.88,16.96,830.92
TX_202606_00532,2026-06-03 09:38:31,1455.4,29.11,1426.29
TX_202606_00533,2026-06-03 18:12:28,902.27,18.05,884.22
TX_202606_00534,2026-06-05 14:53:20,596.69,11.93,584.76
TX_202606_00535,2026-06-03 16:13:25,104.78,2.1,102.68
TX_202606_00536,2026-06-03 23:39:57,1192.68,23.85,1168.83
TX_202606_00537,2026-06-01 04:38:08,883.07,17.66,865.41
TX_202606_00538,2026-06-05 03:22:53,840.06,16.8,823.26
TX_202606_00539,2026-06-01 09:58:15,338.71,6.77,331.94
TX_202606_00540,2026-06-05 14:44:51,797.48,15.95,781.53
TX_202606_00541,2026-06-02 04:15:45,1236.75,24.73,1212.02
TX_202606_00542,2026-06-04 05:10:21,521.25,10.43,510.82
TX_202606_00543,2026-06-04 03:29:51,1246.01,24.92,1221.09
TX_202606_00544,2026-06-04 09:52:07,479.31,9.59,469.72
TX_202606_00545,2026-06-04 07:11:44,1181.94,23.64,1158.3
TX_202606_00546,2026-06-04 09:47:17,1282.43,25.65,1256.78
TX_202606_00547,2026-06-03 02:09:20,803.4,16.07,787.33
TX_202606_00548,2026-06-04 13:39:18,43.88,0.88,43.0
TX_202606_00549,2026-06-05 16:49:21,1339.72,26.79,1312.93
TX_202606_00550,2026-06-03 18:21:53,84.5,1.69,82.81
TX_202606_00551,2026-06-04 02:09:58,803.61,20.09,783.52
TX_202606_00552,2026-06-01 18:36:14,1353.55,27.07,1326.48
TX_202606_00553,2026-06-01 13:45:08,1403.59,28.07,1375.52
TX_202606_00554,2026-06-03 17:50:03,1375.35,27.51,1347.84
TX_202606_00555,2026-06-04 09:13:29,1238.38,24.77,1213.61
TX_202606_00556,2026-06-02 05:18:32,1388.59,27.77,1360.82
TX_202606_00557,2026-06-03 16:06:36,893.82,17.88,875.94
TX_202606_00558,2026-06-05 18:38:11,356.84,7.14,349.7
TX_202606_00559,2026-06-03 10:53:55,743.41,14.87,728.54
TX_202606_00560,2026-06-04 13:21:47,414.92,8.3,406.62
TX_202606_00561,2026-06-02 09:07:57,339.99,6.8,333.19
TX_202606_00562,2026-06-01 23:52:47,1035.07,20.7,1014.37
TX_202606_00563,2026-06-05 14:31:43,1055.61,21.11,1034.5
TX_202606_00564,2026-06-04 22:17:29,507.32,10.15,497.17
TX_202606_00565,2026-06-02 12:12:47,845.72,16.91,828.81
TX_202606_00566,2026-06-01 08:21:52,1264.13,25.28,1238.85
TX_202606_00567,2026-06-04 07:08:39,1001.58,20.03,981.55
TX_202606_00568,2026-06-01 17:08:04,382.11,7.64,374.47
TX_202606_00569,2026-06-04 08:12:23,1487.13,29.74,1457.39
TX_202606_00570,2026-06-04 21:04:39,1416.96,28.34,1388.62
TX_202606_00571,2026-06-05 02:25:35,894.83,17.9,876.93
TX_202606_00572,2026-06-03 16:09:57,997.65,19.95,977.7
TX_202606_00573,2026-06-03 14:49:58,1185.26,23.71,1161.55
TX_202606_00574,2026-06-04 14:38:35,435.02,8.7,426.32
TX_202606_00575,2026-06-02 21:04:13,1485.57,29.71,1455.86
TX_202606_00576,2026-06-02 23:54:13,408.89,8.18,400.71
TX_202606_00577,2026-06-04 19:28:42,365.6,7.31,358.29
TX_202606_00578,2026-06-04 03:58:07,1187.24,23.74,1163.5
TX_202606_00579,2026-06-04 08:34:51,585.45,11.71,573.74
TX_202606_00580,2026-06-04 07:03:17,366.53,7.33,359.2
TX_202606_00581,2026-06-04 03:57:59,1000.59,20.01,980.58
TX_202606_00582,2026-06-05 23:23:09,331.1,6.62,324.48
TX_202606_00583,2026-06-03 00:20:27,141.35,2.83,138.52
TX_202606_00584,2026-06-03 20:49:06,101.47,2.03,99.44
TX_202606_00585,2026-06-04 09:18:16,739.55,14.79,724.76
TX_202606_00586,2026-06-02 14:29:07,1400.42,28.01,1372.41
TX_202606_00587,2026-06-03 04:17:37,69.05,1.38,67.67
TX_202606_00588,2026-06-04 19:43:45,1313.52,26.27,1287.25
TX_202606_00589,2026-06-04 10:12:25,229.41,4.59,224.82
TX_202606_00591,2026-06-02 09:11:14,622.82,12.46,610.36
TX_202606_00592,2026-06-01 18:25:15,536.07,10.72,525.35
TX_202606_00593,2026-06-05 13:33:06,149.54,2.99,146.55
TX_202606_00594,2026-06-05 11:05:07,346.65,6.93,339.72
TX_202606_00595,2026-06-01 21:44:35,787.02,15.74,771.28
TX_202606_00596,2026-06-01 22:59:23,1347.85,26.96,1320.89
TX_202606_00597,2026-06-03 08:10:51,1107.77,22.16,1085.61
TX_202606_00598,2026-06-02 10:23:25,270.08,5.4,264.68
TX_202606_00599,2026-06-01 20:26:49,1090.01,21.8,1068.21
TX_202606_00600,2026-06-01 12:50:25,105.39,2.11,103.28
TX_202606_00601,2026-06-02 01:05:50,587.57,11.75,575.82
TX_202606_00602,2026-06-04 05:00:11,636.37,12.73,623.64
TX_202606_00603,2026-06-01 03:09:57,776.98,15.54,761.44
TX_202606_00603,2026-06-01 03:09:57,776.98,15.54,761.44
TX_202606_00604,2026-06-05 23:40:18,782.06,15.64,766.42
TX_202606_00605,2026-06-01 19:42:50,1204.07,24.08,1179.99
TX_202606_00606,2026-06-05 00:49:39,1424.52,28.49,1396.03
TX_202606_00607,2026-06-05 22:04:48,413.71,8.27,405.44
TX_202606_00608,2026-06-02 11:08:09,78.98,1.58,77.4
TX_202606_00609,2026-06-04 15:51:00,379.67,7.59,372.08
TX_202606_00610,2026-06-05 13:01:24,865.98,17.32,848.66
TX_202606_00611,2026-06-01 22:53:02,1084.68,21.69,1062.99
TX_202606_00612,2026-06-05 12:29:59,370.03,7.4,362.63
TX_202606_00613,2026-06-03 15:16:40,891.52,17.83,873.69
TX_202606_00614,2026-06-02 06:59:40,363.83,7.28,356.55
TX_202606_00615,2026-06-01 04:16:42,305.58,6.11,299.47
TX_202606_00616,2026-06-02 12:54:28,39.06,0.78,38.28
TX_202606_00617,2026-06-03 22:14:18,1265.08,25.3,1239.78
TX_202606_00618,2026-06-01 12:26:55,952.26,19.05,933.21
TX_202606_00619,2026-06-04 21:10:18,813.39,16.27,797.12
TX_202606_00620,2026-06-03 02:52:56,719.53,14.39,705.14
TX_202606_00621,2026-06-03 03:18:09,90.59,1.81,88.78
TX_202606_00622,2026-06-01 22:56:43,874.72,17.49,857.23
TX_202606_00623,2026-06-02 10:28:32,1251.22,25.02,1226.2
TX_202606_00624,2026-06-03 14:46:44,85.42,1.71,83.71
TX_202606_00625,2026-06-03 21:32:13,1438.47,28.77,1409.7
TX_202606_00626,2026-06-05 13:36:57,852.93,17.06,835.87
TX_202606_00627,2026-06-03 22:48:39,882.86,17.66,865.2
TX_202606_00628,2026-06-05 12:14:50,433.31,8.67,424.64
TX_202606_00629,2026-06-02 12:08:10,1311.02,26.22,1284.8
TX_202606_00630,2026-06-04 05:58:20,413.22,8.26,404.96
TX_202606_00631,2026-06-04 23:20:15,933.77,18.68,915.09
TX_202606_00632,2026-06-05 22:55:52,246.68,4.93,241.75
TX_202606_00633,2026-06-03 18:45:43,976.89,19.54,957.35
TX_202606_00634,2026-06-03 12:55:43,942.99,18.86,924.13
TX_202606_00635,2026-06-01 05:32:47,680.97,13.62,667.35
TX_202606_00636,2026-06-03 09:32:43,614.97,12.3,602.67
TX_202606_00637,2026-06-02 18:32:38,887.54,17.75,869.79
TX_202606_00638,2026-06-04 02:49:11,706.37,14.13,692.24
TX_202606_00639,2026-06-03 04:05:14,298.28,5.97,292.31
TX_202606_00640,2026-06-03 16:11:07,731.55,14.63,716.92
TX_202606_00641,2026-06-02 04:46:45,1457.14,29.14,1428.0
TX_202606_00642,2026-06-02 13:53:57,750.52,15.01,735.51
TX_202606_00643,2026-06-05 19:11:56,292.55,5.85,286.7
TX_202606_00644,2026-06-05 09:27:40,799.31,15.99,783.32
TX_202606_00645,2026-06-03 15:07:26,622.12,12.44,609.68
TX_202606_00646,2026-06-03 14:31:41,291.19,5.82,285.37
TX_202606_00647,2026-06-03 20:59:47,49.5,0.99,48.51
TX_202606_00648,2026-06-05 08:09:21,164.67,3.29,161.38
TX_202606_00649,2026-06-05 18:54:42,899.74,17.99,881.75
TX_202606_00650,2026-06-01 11:38:14,927.05,18.54,908.51
TX_202606_00651,2026-06-04 01:42:05,585.87,11.72,574.15
TX_202606_00652,2026-06-01 15:03:26,1232.88,24.66,1208.22
TX_202606_00653,2026-06-05 17:56:31,1300.87,26.02,1274.85
TX_202606_00654,2026-06-03 11:03:24,359.46,7.19,352.27
TX_202606_00655,2026-06-05 14:25:19,805.98,16.12,789.86
TX_202606_00656,2026-06-01 07:55:33,889.79,17.8,871.99
TX_202606_00657,2026-06-02 16:12:18,970.27,19.41,950.86
TX_202606_00658,2026-06-02 18:33:45,997.98,19.96,978.02
TX_202606_00659,2026-06-03 07:07:42,751.26,15.03,736.23
TX_202606_00660,2026-06-01 21:28:15,856.42,17.13,839.29
TX_202606_00661,2026-06-05 03:37:43,1395.68,27.91,1367.77
TX_202606_00662,2026-06-01 06:29:01,590.79,11.82,578.97
TX_202606_00663,2026-06-04 20:21:25,288.88,5.78,283.1
TX_202606_00664,2026-06-04 11:55:13,1370.91,27.42,1343.49
TX_202606_00665,2026-06-04 03:18:02,1376.57,27.53,1349.04
TX_202606_00666,2026-06-05 17:49:16,1264.39,25.29,1239.1
TX_202606_00667,2026-06-02 03:07:20,214.08,4.28,209.8
TX_202606_00668,2026-06-04 14:53:01,334.33,6.69,327.64
TX_202606_00669,2026-06-04 00:22:42,164.75,3.29,161.46
TX_202606_00670,2026-06-03 06:59:16,210.83,4.22,206.61
TX_202606_00671,2026-06-02 12:47:52,989.62,19.79,969.83
TX_202606_00672,2026-06-05 08:50:31,1337.66,26.75,1310.91
TX_202606_00673,2026-06-02 17:21:29,833.28,16.67,816.61
TX_202606_00674,2026-06-01 09:01:43,591.13,11.82,579.31
TX_202606_00675,2026-06-04 09:43:08,607.5,12.15,595.35
TX_202606_00676,2026-06-04 19:45:21,1339.84,26.8,1313.04
TX_202606_00677,2026-06-01 05:39:14,618.99,15.47,603.52
TX_202606_00678,2026-06-01 06:40:59,499.63,9.99,489.64
TX_202606_00679,2026-06-02 06:45:21,285.93,5.72,280.21
TX_202606_00680,2026-06-01 16:45:12,1277.7,25.55,1252.15
TX_202606_00681,2026-06-02 16:21:28,515.47,10.31,505.16
TX_202606_00682,2026-06-05 18:47:20,25.24,0.5,24.74
TX_202606_00683,2026-06-01 18:46:36,128.21,2.56,125.65
TX_202606_00684,2026-06-01 13:32:31,1391.37,27.83,1363.54
TX_202606_00685,2026-06-02 16:50:13,1495.06,29.9,1465.16
TX_202606_00686,2026-06-03 10:54:21,1035.13,20.7,1014.43
TX_202606_00687,2026-06-04 09:13:21,1484.16,29.68,1454.48
TX_202606_00688,2026-06-02 00:48:53,1121.62,22.43,1099.19
TX_202606_00689,2026-06-01 17:27:02,107.87,2.16,105.71
TX_202606_00690,2026-06-03 00:54:23,340.19,6.8,333.39
TX_202606_00691,2026-06-05 19:42:56,526.9,10.54,516.36
TX_202606_00692,2026-06-04 20:50:57,782.85,15.66,767.19
TX_202606_00693,2026-06-01 21:25:57,1353.89,27.08,1326.81
TX_202606_00694,2026-06-01 10:25:32,491.14,9.82,481.32
TX_202606_00695,2026-06-05 18:21:21,1203.83,24.08,1179.75
TX_202606_00696,2026-06-03 07:34:58,1355.8,27.12,1328.68
TX_202606_00697,2026-06-03 17:31:26,1209.94,24.2,1185.74
TX_202606_00698,2026-06-01 02:17:03,881.04,17.62,863.42
TX_202606_00699,2026-06-03 10:13:23,848.17,16.96,831.21
TX_202606_00700,2026-06-01 15:13:45,1342.29,26.85,1315.44
TX_202606_00701,2026-06-05 09:33:01,1422.41,28.45,1393.96
TX_202606_00702,2026-06-05 17:24:16,1295.53,25.91,1269.62
TX_202606_00703,2026-06-01 13:21:52,980.94,19.62,961.32
TX_202606_00704,2026-06-01 07:22:18,829.48,16.59,812.89
TX_202606_00705,2026-06-03 08:59:12,1402.95,28.06,1374.89
TX_202606_00706,2026-06-03 18:56:34,478.42,9.57,468.85
TX_202606_00707,2026-06-04 07:09:47,926.47,18.53,907.94
TX_202606_00708,2026-06-02 09:20:19,313.15,6.26,306.89
TX_202606_00709,2026-06-01 10:37:56,1440.3,28.81,1411.49
TX_202606_00710,2026-06-03 17:40:41,107.47,2.15,105.32
TX_202606_00711,2026-06-02 02:37:21,1077.2,21.54,1055.66
TX_202606_00712,2026-06-01 00:26:12,906.61,18.13,888.48
TX_202606_00712,2026-06-01 00:26:12,906.61,18.13,888.48
TX_202606_00713,2026-06-02 15:07:43,277.55,5.55,272.0
TX_202606_00714,2026-06-02 01:21:05,946.83,18.94,927.89
TX_202606_00715,2026-06-02 08:57:35,1442.72,28.85,1413.87
TX_202606_00716,2026-06-03 23:13:36,1212.43,24.25,1188.18
TX_202606_00717,2026-06-03 06:05:02,341.68,6.83,334.85
TX_202606_00718,2026-06-04 04:42:12,1486.65,29.73,1456.92
TX_202606_00719,2026-06-01 05:07:46,528.97,10.58,518.39
TX_202606_00720,2026-06-02 15:19:34,50.31,1.01,49.3
TX_202606_00721,2026-06-04 16:36:34,1006.05,20.12,985.93
TX_202606_00722,2026-06-05 16:55:38,1310.54,26.21,1284.33
TX_202606_00723,2026-06-03 21:12:49,1050.39,21.01,1029.38
TX_202606_00724,2026-06-02 01:08:04,485.71,9.71,476.0
TX_202606_00725,2026-06-01 17:59:06,527.95,10.56,517.39
TX_202606_00726,2026-06-05 06:09:53,331.71,6.63,325.08
TX_202606_00727,2026-06-01 15:51:21,1225.12,24.5,1200.62
TX_202606_00728,2026-06-01 12:36:31,848.39,16.97,831.42
TX_202606_00729,2026-06-02 03:29:35,363.9,7.28,356.62
TX_202606_00730,2026-06-04 13:35:58,1181.22,23.62,1157.6
TX_202606_00731,2026-06-03 10:35:42,791.9,15.84,776.06
TX_202606_00732,2026-06-03 04:27:20,552.42,11.05,541.37
TX_202606_00733,2026-06-01 08:07:58,834.19,16.68,817.51
TX_202606_00734,2026-06-03 18:53:42,209.93,4.2,205.73
TX_202606_00735,2026-06-04 12:19:16,1171.18,23.42,1147.76
TX_202606_00736,2026-06-02 11:22:54,495.06,9.9,485.16
TX_202606_00737,2026-06-03 05:34:04,1448.09,28.96,1419.13
TX_202606_00738,2026-06-04 11:40:17,813.02,16.26,796.76
TX_202606_00739,2026-06-03 17:47:35,452.42,9.05,443.37
TX_202606_00740,2026-06-04 13:14:55,318.86,6.38,312.48
TX_202606_00741,2026-06-03 20:10:52,448.01,8.96,439.05
TX_202606_00742,2026-06-01 09:11:08,829.95,16.6,813.35
TX_202606_00743,2026-06-05 23:47:44,821.59,16.43,805.16
TX_202606_00744,2026-06-03 01:05:42,772.06,15.44,756.62
TX_202606_00745,2026-06-02 17:51:46,158.51,3.17,155.34
TX_202606_00746,2026-06-05 08:18:26,75.77,1.52,74.25
TX_202606_00747,2026-06-01 21:29:07,671.74,13.43,658.31
TX_202606_00748,2026-06-03 23:27:54,1002.66,20.05,982.61
TX_202606_00749,2026-06-01 03:05:57,749.55,14.99,734.56
TX_202606_00750,2026-06-03 05:55:59,17.73,0.35,17.38
TX_202606_00751,2026-06-04 09:19:35,250.31,5.01,245.3
TX_202606_00752,2026-06-02 11:06:33,1435.14,28.7,1406.44
TX_202606_00753,2026-06-01 12:52:10,1313.89,26.28,1287.61
TX_202606_00754,2026-06-04 15:32:41,848.81,16.98,831.83
TX_202606_00755,2026-06-03 21:47:19,68.65,1.37,67.28
TX_202606_00756,2026-06-04 13:19:53,627.83,12.56,615.27
TX_202606_00757,2026-06-05 04:01:19,977.19,19.54,957.65
TX_202606_00758,2026-06-03 01:07:57,242.15,4.84,237.31
TX_202606_00759,2026-06-03 09:26:53,567.88,11.36,556.52
TX_202606_00760,2026-06-05 23:42:28,1435.83,28.72,1407.11
TX_202606_00761,2026-06-02 07:38:16,189.56,3.79,185.77
TX_202606_00762,2026-06-04 22:22:27,682.45,13.65,668.8
TX_202606_00763,2026-06-03 20:19:52,475.33,9.51,465.82
TX_202606_00764,2026-06-04 18:14:07,613.65,12.27,601.38
TX_202606_00765,2026-06-02 08:59:04,394.75,7.9,386.85
TX_202606_00766,2026-06-05 04:25:12,1382.83,27.66,1355.17
TX_202606_00767,2026-06-03 18:05:21,1094.91,21.9,1073.01
TX_202606_00768,2026-06-04 05:15:44,216.66,4.33,212.33
TX_202606_00769,2026-06-02 14:23:14,1080.84,21.62,1059.22
TX_202606_00770,2026-06-01 23:50:32,1418.13,28.36,1389.77
TX_202606_00771,2026-06-04 07:51:49,110.11,2.2,107.91
TX_202606_00772,2026-06-04 05:45:47,691.9,13.84,678.06
TX_202606_00773,2026-06-03 08:57:36,558.99,11.18,547.81
TX_202606_00774,2026-06-03 07:48:50,110.68,2.21,108.47
TX_202606_00775,2026-06-01 08:31:40,957.2,19.14,938.06
TX_202606_00776,2026-06-01 20:51:25,841.05,16.82,824.23
TX_202606_00777,2026-06-02 15:16:56,1074.71,21.49,1053.22
TX_202606_00778,2026-06-04 18:16:54,1180.09,23.6,1156.49
TX_202606_00779,2026-06-04 16:23:10,1437.38,28.75,1408.63
TX_202606_00780,2026-06-02 03:17:46,1111.37,22.23,1089.14
TX_202606_00781,2026-06-04 13:11:26,1391.86,27.84,1364.02
TX_202606_00782,2026-06-05 11:24:32,624.03,12.48,611.55
TX_202606_00783,2026-06-03 08:30:54,535.38,10.71,524.67
TX_202606_00784,2026-06-01 12:59:39,191.61,3.83,187.78
TX_202606_00785,2026-06-04 07:07:37,404.37,8.09,396.28
TX_202606_00786,2026-06-02 20:43:31,670.21,16.76,653.45
TX_202606_00787,2026-06-04 08:37:22,916.89,18.34,898.55
TX_202606_00788,2026-06-01 13:37:42,490.15,9.8,480.35
TX_202606_00789,2026-06-04 11:26:06,1282.31,25.65,1256.66
TX_202606_00790,2026-06-01 04:02:07,1106.8,22.14,1084.66
TX_202606_00791,2026-06-04 08:56:48,550.0,11.0,539.0
TX_202606_00792,2026-06-02 06:06:21,603.03,12.06,590.97
